perspective,item,Blender_1,Blender_2,Coffee maker_1,Coffee maker_2,Desk lamp_1,Desk lamp_2,Kettle_1,Kettle_2,Photo Frame_1,Photo Frame_2,Radio_1,Radio_2,Sandwich maker_1,Sandwich maker_2,Sleeping bag_1,Sleeping bag_2,Table Fan_1,Table Fan_2,Toaster_1,Toaster_2,choices_1,choices_2,choices_diff,decision,forced_decision,prior,Chicken wings_1,Chicken wings_2,French fries_1,French fries_2,Fried chicken_1,Fried chicken_2,Grilled Cheeses_1,Grilled Cheeses_2,Hamburgers_1,Hamburgers_2,Mashed potatoes_1,Mashed potatoes_2,Pasta_1,Pasta_2,Pizza_1,Pizza_2,Salad_1,Salad_2,Sushi_1,Sushi_2,Apple_1,Apple_2,Banana_1,Banana_2,Cherry_1,Cherry_2,Kiwi_1,Kiwi_2,Mango_1,Mango_2,Orange_1,Orange_2,Papaya_1,Papaya_2,Pineapple_1,Pineapple_2,Strawberry_1,Strawberry_2,Watermelon_1,Watermelon_2
predict,object,8.0,7.0,9.0,8.0,5.0,5.0,7.0,6.0,6.0,3.0,4.0,6.0,7.0,5.0,3.0,4.0,8.0,9.0,6.0,7.0,Table Fan,Radio,4,Table Fan,Table Fan,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,6.0,4.0,10.0,7.0,7.0,3.0,3.0,8.0,8.0,6.0,6.0,Table Fan,Radio,4,Table Fan,Radio,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,object,8.0,8.0,9.0,9.0,5.0,5.0,7.0,7.0,6.0,3.0,4.0,10.0,7.0,6.0,3.0,4.0,8.0,9.0,6.0,7.0,Table Fan,Radio,4,Table Fan,Radio,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken,Hamburgers,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,"Based on the average American living in Florida, I would predict that they might choose hamburgers. This is because hamburgers are a classic American food and are widely available in Florida. However, it's important to note that preferences can vary greatly among individuals.",Hamburgers,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,10.0,7.0,6.0,8.0,8.0,10.0,9.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken,Fried chicken,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,"Based on the average American living in Florida, I would predict that they might choose hamburgers. This is because hamburgers are a classic American food and are widely available in Florida. However, it's important to note that preferences can vary greatly among individuals.",Fried chicken,without,8.0,10.0,7.0,9.0,9.0,10.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,10.0,9.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,French fries,0,French fries,Mashed potatoes,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,8.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,French fries,0,Mashed potatoes,Mashed potatoes,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,6.0,10.0,8.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,French fries,0,French fries,French fries,with,8.0,8.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,6.0,8.0,7.0,10.0,9.0,5.0,5.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,French fries,0,Mashed potatoes,French fries,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,6.0,8.0,7.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Chicken wings,0,Chicken wings,Pasta,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,10.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Chicken wings,0,"Based on the average American living in Florida, I would predict that they would prefer chicken wings. This is due to the popularity of sports and gatherings in Florida, where chicken wings are often a staple food.",Pasta,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,10.0,10.0,9.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Chicken wings,0,Chicken wings,Chicken wings,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,6.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Chicken wings,0,"Based on the average American living in Florida, I would predict that they would prefer chicken wings. This is due to the popularity of sports and gatherings in Florida, where chicken wings are often a staple food.",Chicken wings,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0,10.0,10.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,French fries,1,Chicken wings,Chicken wings,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,French fries,1,Chicken wings,Chicken wings,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,6.0,8.0,7.0,10.0,9.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,French fries,1,Chicken wings,French fries,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,French fries,1,Chicken wings,French fries,without,8.0,8.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,9.0,7.0,6.0,8.0,7.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,Mashed potatoes,1,Chicken wings,Chicken wings,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,8.0,8.0,7.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,Mashed potatoes,1,Chicken wings,Chicken wings,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,6.0,10.0,9.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,Mashed potatoes,1,Chicken wings,Mashed potatoes,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,10.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Chicken wings,Mashed potatoes,1,Chicken wings,Mashed potatoes,without,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,10.0,8.0,7.0,10.0,8.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Sushi,5,Hamburgers,Hamburgers,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Sushi,5,"Based on the average American living in Florida, they might prefer hamburgers over sushi. This is because hamburgers are a more popular and widely consumed food in the United States, especially in the southern states like Florida. Sushi, on the other hand, may be less familiar and less preferred among this demographic. However, it's important to note that personal preferences can vary greatly.",Hamburgers,without,8.0,10.0,7.0,9.0,9.0,10.0,6.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Sushi,5,Hamburgers,Sushi,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Sushi,5,"Based on the average American living in Florida, they might prefer hamburgers over sushi. This is because hamburgers are a more popular and widely consumed food in the United States, especially in the southern states like Florida. Sushi, on the other hand, may be less familiar and less preferred among this demographic. However, it's important to note that personal preferences can vary greatly.",Sushi,without,8.0,10.0,7.0,9.0,9.0,10.0,6.0,8.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,6.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Sushi,5,Fried chicken,Fried chicken,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Sushi,5,"Based on the average American living in Florida, they might prefer fried chicken over sushi. This is because fried chicken is a popular comfort food in the United States, while sushi may be less familiar or preferred by some due to its unique taste and texture. However, it's important to note that personal preferences may vary widely.",Fried chicken,without,8.0,10.0,7.0,9.0,9.0,10.0,6.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,10.0,9.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Sushi,5,Fried chicken,Sushi,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Sushi,5,"Based on the average American living in Florida, they might prefer fried chicken over sushi. This is because fried chicken is a popular comfort food in the United States, while sushi may be less familiar or preferred by some due to its unique taste and texture. However, it's important to note that personal preferences may vary widely.",Sushi,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,8.0,10.0,9.0,5.0,5.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,4,Pasta,Pasta,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,4,"Based on the average American living in Florida, they might prefer pasta over sushi. This could be due to a variety of factors such as personal taste preferences, dietary restrictions, or cultural influences. However, it's important to note that food preferences can vary greatly from person to person, so this is just a general prediction.",Pasta,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0,10.0,8.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,4,Pasta,Sushi,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,6.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Pasta,Sushi,4,"Based on the average American living in Florida, they might prefer pasta over sushi. This could be due to a variety of factors such as personal taste preferences, dietary restrictions, or cultural influences. However, it's important to note that food preferences can vary greatly from person to person, so this is just a general prediction.",Sushi,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0,10.0,10.0,5.0,6.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Salad,4,Hamburgers,Hamburgers,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Salad,4,Hamburgers,Hamburgers,without,8.0,10.0,7.0,9.0,9.0,10.0,6.0,8.0,9.0,10.0,7.0,7.0,8.0,8.0,10.0,9.0,5.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Salad,4,Hamburgers,Salad,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Salad,4,Hamburgers,Salad,without,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,8.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Salad,4,Fried chicken,Fried chicken,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Salad,4,Fried chicken,Fried chicken,without,8.0,10.0,7.0,9.0,9.0,8.0,6.0,7.0,9.0,8.0,7.0,6.0,8.0,7.0,10.0,9.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Salad,4,Fried chicken,Salad,with,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,10.0,10.0,5.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,
predict,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,Salad,4,Fried chicken,Salad,without,8.0,8.0,7.0,7.0,9.0,9.0,6.0,6.0,9.0,8.0,7.0,7.0,8.0,9.0,10.0,10.0,5.0,6.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Mango,0,Mango,Orange,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Mango,0,Orange,Orange,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,8.0,5.0,5.0,8.0,7.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Mango,0,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Mango,0,Orange,Mango,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Pineapple,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,9.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Pineapple,Pineapple,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,8.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Mango,0,Pineapple,Mango,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,6.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Orange,Pineapple,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,9.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Pineapple,Pineapple,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,8.0,5.0,5.0,8.0,9.0,9.0,10.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Orange,Orange,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,9.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Orange,0,Pineapple,Orange,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,9.0,5.0,5.0,8.0,7.0,9.0,10.0,10.0,8.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Banana,0,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,10.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Banana,0,Banana,Strawberry,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,8.0,9.0,10.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Banana,0,Strawberry,Banana,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Banana,0,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,5.0,5.0,8.0,8.0,9.0,8.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Mango,Banana,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Banana.,Banana,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Mango,1,Banana.,Mango,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,8.0,9.0,10.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,4,Strawberry,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,8.0,9.0,7.0,7.0,6.0,6.0,5.0,8.0,9.0,8.0,7.0,5.0,10.0,8.0,8.0,9.0,6.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Banana,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Banana,Papaya,4,Banana,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,6.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,10.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,5.0,5.0,8.0,8.0,9.0,10.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Kiwi,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,3,Strawberry,Kiwi,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,9.0,8.0,6.0,8.0,7.0,5.0,6.0,8.0,8.0,9.0,8.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Pineapple,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,4.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Pineapple,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,10.0,9.0,9.0,10.0,9.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,10.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Papaya,3,Pineapple,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,8.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,8.0,5.0,7.0,8.0,6.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,3,Orange,Orange,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,3,Orange,Orange,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,9.0,5.0,5.0,8.0,7.0,9.0,9.0,10.0,8.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,3,Orange,Papaya,with,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,9.0,7.0,7.0,6.0,6.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0
predict,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Papaya,3,Orange,Papaya,without,,,,,,,,,,,,,,,,,,,,,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,8.0,8.0,5.0,7.0,8.0,9.0,9.0,10.0,10.0,9.0
